sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg
22:ae:b6:fb:1f:7d,ff:ff:ff:ff:ff:ff,22:ae:b6:fb:1f:7d,ff:ff:ff:ff:ff:ff,,,ARP,2024-10-25 23:37:49.156929,2024-10-25 23:37:49.156929,1729892269.156929,1729892269.156929,66.661384,66.661384,1e-06,1,0,60,0,60,,60,,60.0,,480000000.0,0.0,56,0,56,,56,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:49.280949,2024-10-25 23:37:49.780434,1729892269.280949,1729892269.780434,66.785404,67.284889,0.499486,71,81,5951,6680,109,107,74,74,83.817,82.469,95314.025,106990.033,5667,6356,105,103,70,70,79.817,78.469,0.007135496820722308,0.005483788251876831,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,66.254.114.41,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,66.254.114.41,IPV4-TCP,2024-10-25 23:37:49.409909,2024-10-25 23:37:49.898738,1729892269.409909,1729892269.898738,66.914364,67.403193,0.48883,6,4,1742,3992,709,1500,40,670,290.333,998.0,28508.895,65331.52,1502,3832,669,1460,0,630,250.333,958.0,0.09776577949523926,0.15834434827168783,128.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,510.333,251.0,0.0,0.0,0.266,0.019,0.0,0.012,0.107675,0.014827
192.168.2.183,66.254.114.171,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,66.254.114.171,IPV4-TCP,2024-10-25 23:37:49.517951,2024-10-25 23:37:49.747438,1729892269.517951,1729892269.747438,67.022406,67.251893,0.229488,10,16,2851,20753,1238,1500,40,40,285.1,1297.062,99386.485,723454.132,2451,20113,1198,1460,0,0,245.1,1257.062,0.02549854914347331,0.014867941538492838,128.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.312,0.0,0.0,0.0,0.0,512.6,251.0,0.0,0.0,0.117,0.012,0.0,0.0,0.026331,0.005681
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:49.525882,2024-10-25 23:37:49.894576,1729892269.525882,1729892269.894576,67.030337,67.399031,0.368695,129,103,6143,5103,75,77,40,40,47.62,49.544,133291.721,110725.647,719,719,35,37,0,0,5.574,6.981,0.0028804223984479904,0.0035260705386891086,128.0,64.0,0.829,1.0,0.0,0.0,0.155,0.175,0.326,0.204,0.171,0.214,0.039,0.0,11361.287,6416.981,0.0,0.0,0.053,0.012,0.0,0.001,0.009396,0.003231
192.168.2.183,64.210.135.149,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,64.210.135.149,IPV4-TCP,2024-10-25 23:37:49.602772,2024-10-25 23:37:49.668934,1729892269.602772,1729892269.668934,67.107227,67.173389,0.066163,39,517,1850,753753,165,1500,40,40,47.436,1457.936,223689.608,91138763.836,290,733073,125,1460,0,0,7.436,1417.936,0.0017411081414473685,0.0001140153685281443,128.0,54.0,1.0,1.0,0.0,0.0,0.0,0.0,0.103,0.044,0.0,0.0,0.0,0.0,2076.692,32.0,0.0,0.0,0.001,0.012,0.0,0.0,0.000456,0.001761
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:49.781206,2024-10-25 23:37:50.050140,1729892269.781206,1729892270.05014,67.285661,67.554595,0.268935,45,62,4021,5004,268,109,74,74,89.356,80.71,119612.541,148853.806,3841,4756,264,105,70,70,85.356,76.71,0.006073908372358842,0.004408754286218862,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,64.210.135.112,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,64.210.135.112,IPV4-TCP,2024-10-25 23:37:49.896850,2024-10-25 23:37:50.198840,1729892269.89685,1729892270.19884,67.401305,67.703295,0.301991,76,607,7751,890073,1500,1500,40,40,101.987,1466.348,205330.763,23578811.496,4687,865769,1460,1460,0,0,61.671,1426.308,0.004026530583699544,0.00048572749587962337,128.0,54.0,0.974,1.0,0.0,0.0,0.013,0.0,0.132,0.03,0.026,0.003,0.013,0.0,4046.5,142.537,0.0,0.0,0.259,0.009,0.0,0.0,0.004498,0.001639
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:50.314159,2024-10-25 23:37:50.509690,1729892270.314159,1729892270.50969,67.818614,68.014145,0.195532,29,33,6219,6544,1262,1292,74,74,214.448,198.303,254444.116,267741.164,6103,6412,1258,1288,70,70,210.448,194.303,0.006650967257363456,0.006110347807407379,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,66.254.114.41,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,66.254.114.41,IPV4-TCP,2024-10-25 23:37:50.445129,2024-10-25 23:37:50.509965,1729892270.445129,1729892270.509965,67.949584,68.01442,0.064837,2,1,246,309,206,309,40,309,123.0,309.0,30353.027,38126.364,166,269,166,269,0,269,83.0,269.0,0.06483602523803711,,128.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,512.5,251.0,0.0,0.0,0.043,0.022,0.043,0.022,0.042815,0.022021
108.141.37.120,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,108.141.37.120,192.168.2.183,IPV4-TCP,2024-10-25 23:37:50.489033,2024-10-25 23:37:50.503674,1729892270.489033,1729892270.503674,67.993488,68.008129,0.014642,4,4,1537,2130,1382,1480,40,40,384.25,532.5,839773.319,1163771.743,1377,1970,1342,1440,0,0,344.25,492.5,0.0018430550893147786,0.004880348841349284,50.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,62.75,514.0,0.0,0.0,0.009,0.0,0.009,0.0,0.00872,9.9e-05
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:50.568039,2024-10-25 23:37:50.568039,1729892270.568039,1729892270.568039,68.072494,68.072494,1e-06,0,1,0,52,,52,,52,,52.0,0.0,416000000.0,0,0,,0,,0,,0.0,,,,64.0,,1.0,,0.0,,0.0,,0.0,,1.0,,0.0,,29200.0,,0.0,,,,,,
192.168.2.183,64.210.135.118,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,64.210.135.118,IPV4-TCP,2024-10-25 23:37:50.898304,2024-10-25 23:37:50.909632,1729892270.898304,1729892270.909632,68.402759,68.414087,0.011329,4,4,184,247,52,79,40,40,46.0,61.75,129932.24,174419.909,0,87,0,39,0,0,0.0,21.75,0.0001723766326904297,0.003775993982950846,128.0,54.0,1.0,1.0,0.0,0.0,0.25,0.5,0.0,0.75,0.0,0.0,0.0,0.0,509.0,32.0,0.0,0.0,0.001,0.011,0.0,0.011,0.000347,0.010691
192.168.2.183,64.210.135.112,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,64.210.135.112,IPV4-TCP,2024-10-25 23:37:50.898304,2024-10-25 23:37:51.012339,1729892270.898304,1729892271.012339,68.402759,68.516794,0.114036,6,8,252,446,52,79,40,40,42.0,55.75,17678.608,31288.33,0,126,0,39,0,0,0.0,15.75,0.021099376678466796,0.01629073279244559,128.0,54.0,1.0,1.0,0.0,0.0,0.333,0.375,0.0,0.5,0.0,0.0,0.0,0.0,513.0,32.0,0.0,0.0,0.0,0.008,0.0,0.0,0.000263,0.004197
192.168.2.183,195.154.179.2,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,195.154.179.2,IPV4-UDP,2024-10-25 23:37:51.169133,2024-10-25 23:37:51.193761,1729892271.169133,1729892271.193761,68.673588,68.698216,0.024629,1,1,131,139,131,139,131,139,131.0,139.0,42551.183,45149.729,79,87,79,87,79,87,79.0,87.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
192.168.2.183,192.168.2.25,98:2c:bc:16:7e:16,de:0d:62:55:c1:6d,192.168.2.183,192.168.2.25,IPV4-TCP,2024-10-25 23:37:51.506880,2024-10-25 23:37:51.773867,1729892271.50688,1729892271.773867,69.011335,69.278322,0.266988,2,1,190,150,150,150,40,150,95.0,150.0,5693.143,4494.587,110,110,110,110,0,110,55.0,110.0,0.2669868469238281,,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,508.0,1207.0,0.0,0.0,0.051,0.216,0.051,0.216,0.051281,0.215706
192.168.2.183,54.85.68.48,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,54.85.68.48,IPV4-TCP,2024-10-25 23:37:51.730418,2024-10-25 23:37:51.827902,1729892271.730418,1729892271.827902,69.234873,69.332357,0.097485,1,1,41,52,41,52,41,52,41.0,52.0,3364.616,4267.318,1,0,1,0,1,0,1.0,0.0,,,128.0,244.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,202.0,0.0,0.0,,0.097,,0.097,,0.097484
192.168.2.183,66.254.114.41,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,66.254.114.41,IPV4-TCP,2024-10-25 23:37:52.020504,2024-10-25 23:37:52.098713,1729892272.020504,1729892272.098713,69.524959,69.603168,0.07821,2,3,254,537,179,457,75,40,127.0,179.0,25981.358,54929.091,174,417,139,417,35,0,87.0,139.0,0.0700840950012207,0.013311505317687988,128.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,511.0,251.0,0.0,0.0,0.001,0.069,0.001,0.008,0.000878,0.042972
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:52.310104,2024-10-25 23:37:52.617428,1729892272.310104,1729892272.617428,69.814559,70.121883,0.307325,2,2,172,150,86,75,86,75,86.0,75.0,4477.342,3904.659,164,142,82,71,82,71,82.0,71.0,0.29776811599731445,0.2972531318664551,,,,,,,,,,,,,,,,,,,,,,,,
108.128.104.19,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,108.128.104.19,192.168.2.183,IPV4-TCP,2024-10-25 23:37:52.342977,2024-10-25 23:37:52.366863,1729892272.342977,1729892272.366863,69.847432,69.871318,0.023887,1,1,52,41,52,41,52,41,52.0,41.0,17415.356,13731.338,0,1,0,1,0,1,0.0,1.0,,,247.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,513.0,0.0,0.0,0.024,,0.024,,0.023886,
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:52.610486,2024-10-25 23:37:52.610486,1729892272.610486,1729892272.610486,70.114941,70.114941,1e-06,0,1,0,52,,52,,52,,52.0,0.0,416000000.0,0,0,,0,,0,,0.0,,,,64.0,,1.0,,0.0,,0.0,,0.0,,1.0,,0.0,,29200.0,,0.0,,,,,,
34:5d:9e:4a:f7:c7,ff:ff:ff:ff:ff:ff,34:5d:9e:4a:f7:c7,ff:ff:ff:ff:ff:ff,,,ARP,2024-10-25 23:37:52.639191,2024-10-25 23:37:52.639191,1729892272.639191,1729892272.639191,70.143646,70.143646,1e-06,1,0,52,0,52,,52,,52.0,,416000000.0,0.0,48,0,48,,48,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.243.171.225,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,136.243.171.225,192.168.2.183,IPV4-TCP,2024-10-25 23:37:52.840234,2024-10-25 23:37:52.860570,1729892272.840234,1729892272.86057,70.344689,70.365025,0.020337,1,1,52,41,52,41,52,41,52.0,41.0,20455.416,16128.308,0,1,0,1,0,1,0.0,1.0,,,58.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,513.0,0.0,0.0,0.02,,0.02,,0.020336,
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:53.147215,2024-10-25 23:37:53.611764,1729892273.147215,1729892273.611764,70.65167,71.116219,0.46455,2,2,172,150,86,75,86,75,86.0,75.0,2962.006,2583.145,164,142,82,71,82,71,82.0,71.0,0.45247507095336914,0.45653200149536133,,,,,,,,,,,,,,,,,,,,,,,,
178.250.7.13,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,178.250.7.13,192.168.2.183,IPV4-TCP,2024-10-25 23:37:53.421321,2024-10-25 23:37:53.440463,1729892273.421321,1729892273.440463,70.925776,70.944918,0.019143,1,1,52,41,52,41,52,41,52.0,41.0,21731.01,17134.065,0,1,0,1,0,1,0.0,1.0,,,53.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,513.0,0.0,0.0,0.019,,0.019,,0.019142,
192.0.76.3,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,192.0.76.3,192.168.2.183,IPV4-TCP,2024-10-25 23:37:53.594955,2024-10-25 23:37:53.602789,1729892273.594955,1729892273.602789,71.09941,71.107244,0.007835,1,1,52,41,52,41,52,41,52.0,41.0,53095.373,41863.659,0,1,0,1,0,1,0.0,1.0,,,58.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,511.0,0.0,0.0,0.008,,0.008,,0.007834,
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:54.143603,2024-10-25 23:37:54.642772,1729892274.143603,1729892274.642772,71.648058,72.147227,0.49917,83,63,4115,3407,79,173,40,40,49.578,54.079,65949.493,54602.654,615,707,39,133,0,0,7.41,11.222,0.006087425278454292,0.007950240565884498,128.0,64.0,0.819,1.0,0.0,0.0,0.084,0.048,0.361,0.238,0.181,0.238,0.0,0.0,12029.904,7126.857,0.0,0.0,0.439,0.291,0.0,0.001,0.064302,0.008372
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:54.249698,2024-10-25 23:37:54.718608,1729892274.249698,1729892274.718608,71.754153,72.223063,0.468911,74,97,6822,8001,207,113,74,74,92.189,82.485,116388.83,136503.522,6526,7613,203,109,70,70,88.189,78.485,0.006227454094037617,0.004884478946526845,,,,,,,,,,,,,,,,,,,,,,,,
178.79.208.44,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,178.79.208.44,192.168.2.183,IPV4-TCP,2024-10-25 23:37:54.302293,2024-10-25 23:37:54.309189,1729892274.302293,1729892274.309189,71.806748,71.813644,0.006897,4,3,391,374,232,255,40,40,97.75,124.667,453529.272,433810.608,231,254,192,215,0,0,57.75,84.667,0.0002303918202718099,0.003448009490966797,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.667,0.0,0.0,0.0,0.0,194.0,510.667,0.0,0.0,0.006,0.0,0.006,0.0,0.005947,8.2e-05
33:33:00:00:00:16,98:2c:bc:16:7e:16,33:33:00:00:00:16,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:54.421511,2024-10-25 23:37:54.918598,1729892274.421511,1729892274.918598,71.925966,72.423053,0.497088,0,3,0,270,,90,,90,,90.0,0.0,4345.307,0,258,,86,,86,,86.0,,0.24854350090026855,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,224.0.0.2,98:2c:bc:16:7e:16,01:00:5e:00:00:02,192.168.2.183,224.0.0.2,IPV4-2,2024-10-25 23:37:54.421524,2024-10-25 23:37:54.421524,1729892274.421524,1729892274.421524,71.925979,71.925979,1e-06,1,0,32,0,32,,32,,32.0,,256000000.0,0.0,-24,0,-24,,-24,,-24.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
192.168.2.183,224.0.0.252,98:2c:bc:16:7e:16,01:00:5e:00:00:fc,192.168.2.183,224.0.0.252,IPV4-2,2024-10-25 23:37:54.439635,2024-10-25 23:37:54.918459,1729892274.439635,1729892274.918459,71.94409,72.422914,0.478825,2,0,64,0,32,,32,,32.0,,1069.284,0.0,-48,0,-24,,-24,,-24.0,,0.4788239002227783,,,,,,,,,,,,,,,,,,0.0,,,,,,,
192.168.2.183,224.0.0.251,98:2c:bc:16:7e:16,01:00:5e:00:00:fb,192.168.2.183,224.0.0.251,IPV4-UDP,2024-10-25 23:37:54.442868,2024-10-25 23:37:54.454700,1729892274.442868,1729892274.4547,71.947323,71.959155,0.011833,4,0,456,0,161,,67,,114.0,,308290.405,0.0,248,0,109,,15,,62.0,,0.003943999608357747,,,,,,,,,,,,,,,,,,0.0,,,,,,,
33:33:00:00:00:fb,98:2c:bc:16:7e:16,33:33:00:00:00:fb,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:54.445247,2024-10-25 23:37:54.454066,1729892274.445247,1729892274.454066,71.949702,71.958521,0.00882,0,4,0,592,,195,,101,,148.0,0.0,536955.166,0,576,,191,,97,,144.0,,0.0029397010803222656,,,,,,,,,,,,,,,,,,,,,,,,
33:33:00:01:00:03,98:2c:bc:16:7e:16,33:33:00:01:00:03,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:54.449471,2024-10-25 23:37:54.449471,1729892274.449471,1729892274.449471,71.953926,71.953926,1e-06,0,1,0,95,,95,,95,,95.0,0.0,760000000.0,0,91,,91,,91,,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,224.0.0.252,98:2c:bc:16:7e:16,01:00:5e:00:00:fc,192.168.2.183,224.0.0.252,IPV4-UDP,2024-10-25 23:37:54.450021,2024-10-25 23:37:54.450021,1729892274.450021,1729892274.450021,71.954476,71.954476,1e-06,1,0,61,0,61,,61,,61.0,,488000000.0,0.0,9,0,9,,9,,9.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
192.168.2.183,54.194.210.74,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,54.194.210.74,IPV4-TCP,2024-10-25 23:37:54.594727,2024-10-25 23:37:54.620999,1729892274.594727,1729892274.620999,72.099182,72.125454,0.026273,1,1,41,52,41,52,41,52,41.0,52.0,12484.272,15833.71,1,0,1,0,1,0,1.0,0.0,,,128.0,247.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,493.0,0.0,0.0,,0.026,,0.026,,0.026272
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:54.643961,2024-10-25 23:37:54.718564,1729892274.643961,1729892274.718564,72.148416,72.223019,0.074604,21,12,840,480,40,40,40,40,40.0,40.0,90075.502,51471.715,0,0,0,0,0,0,0.0,0.0,0.003548848628997803,0.005672736601396041,128.0,64.0,1.0,1.0,0.0,0.0,0.381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,229.0,0.0,0.0,0.032,0.003,0.004,0.001,0.012251,0.002017
108.141.15.7,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,108.141.15.7,192.168.2.183,IPV4-TCP,2024-10-25 23:37:54.715527,2024-10-25 23:37:54.781289,1729892274.715527,1729892274.781289,72.219982,72.285744,0.065763,7,7,1943,2886,1500,1480,40,40,277.571,412.286,236363.758,351078.645,1663,2606,1460,1440,0,0,237.571,372.286,0.009607195854187012,0.0028798182805379233,51.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.429,0.571,0.0,0.0,0.0,0.0,907.857,517.0,0.0,0.0,0.048,0.003,0.006,0.0,0.017108,0.001114
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:54.860581,2024-10-25 23:37:55.360077,1729892274.860581,1729892275.360077,72.365036,72.864532,0.499497,27,58,2183,5480,142,761,74,74,80.852,94.483,34963.174,87768.298,2075,5248,138,757,70,70,76.852,90.483,0.0183871892782358,0.008763087423224198,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,54.205.31.73,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,54.205.31.73,IPV4-TCP,2024-10-25 23:37:54.862544,2024-10-25 23:37:55.005233,1729892274.862544,1729892275.005233,72.366999,72.509688,0.14269,6,3,2939,834,941,278,40,278,489.833,278.0,164776.801,46758.711,2699,714,901,238,0,238,449.833,238.0,0.028537797927856445,0.0015140771865844727,128.0,246.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,63962.333,65535.0,0.0,0.0,0.05,0.092,0.04,0.091,0.045762,0.091465
192.168.2.183,66.254.114.171,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,66.254.114.171,IPV4-TCP,2024-10-25 23:37:55.234619,2024-10-25 23:37:55.243380,1729892275.234619,1729892275.24338,72.739074,72.747835,0.008762,3,2,120,104,40,64,40,40,40.0,52.0,109561.932,94953.674,0,24,0,24,0,0,0.0,12.0,0.004380583763122559,0.0001819133758544922,128.0,56.0,1.0,1.0,0.0,0.0,0.333,0.5,0.0,0.5,0.0,0.0,0.333,0.0,342.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8e-05,0.000102
192.168.2.183,66.254.114.156,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,66.254.114.156,IPV4-TCP,2024-10-25 23:37:55.234807,2024-10-25 23:37:55.250429,1729892275.234807,1729892275.250429,72.739262,72.754884,0.015623,3,2,120,104,40,64,40,40,40.0,52.0,61448.256,53255.156,0,24,0,24,0,0,0.0,12.0,0.00781095027923584,0.0,128.0,56.0,1.0,1.0,0.0,0.0,0.333,0.5,0.0,0.5,0.0,0.0,0.333,0.0,342.0,251.0,0.0,0.0,0.0,0.015,0.0,0.015,0.000401,0.015188
192.168.2.183,66.254.114.41,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,66.254.114.41,IPV4-TCP,2024-10-25 23:37:55.235007,2024-10-25 23:37:55.246284,1729892275.235007,1729892275.246284,72.739462,72.750739,0.011278,2,2,80,104,40,64,40,40,40.0,52.0,56747.85,73772.205,0,24,0,24,0,0,0.0,12.0,0.011276960372924805,0.0,128.0,56.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,255.0,251.0,0.0,0.0,0.0,0.011,0.0,0.011,0.0004,0.010877
192.168.2.183,64.210.135.112,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,64.210.135.112,IPV4-TCP,2024-10-25 23:37:55.235268,2024-10-25 23:37:55.250190,1729892275.235268,1729892275.25019,72.739723,72.754645,0.014923,6,4,240,208,40,64,40,40,40.0,52.0,128661.288,111506.45,0,48,0,24,0,0,0.0,12.0,0.0029843807220458984,0.0010193188985188801,128.0,54.0,1.0,1.0,0.0,0.0,0.333,0.5,0.0,0.5,0.0,0.0,0.333,0.0,6864.667,32.0,0.0,0.0,0.0,0.015,0.0,0.002,0.000116,0.00829
192.168.2.183,64.210.135.149,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,64.210.135.149,IPV4-TCP,2024-10-25 23:37:55.235599,2024-10-25 23:37:55.244639,1729892275.235599,1729892275.244639,72.740054,72.749094,0.009041,3,2,120,104,40,64,40,40,40.0,52.0,106184.367,92026.452,0,24,0,24,0,0,0.0,12.0,0.004519939422607422,0.0,128.0,54.0,1.0,1.0,0.0,0.0,0.333,0.5,0.0,0.5,0.0,0.0,0.333,0.0,5512.667,32.0,0.0,0.0,0.0,0.009,0.0,0.009,0.000111,0.008884
192.168.2.183,66.254.114.62,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,66.254.114.62,IPV4-TCP,2024-10-25 23:37:55.235827,2024-10-25 23:37:55.250284,1729892275.235827,1729892275.250284,72.740282,72.754739,0.014458,2,2,80,104,40,64,40,40,40.0,52.0,44266.189,57546.046,0,24,0,24,0,0,0.0,12.0,0.014456987380981445,0.0,128.0,56.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,254.0,251.0,0.0,0.0,0.0,0.014,0.0,0.014,0.000289,0.014168
131.153.151.115,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,131.153.151.115,192.168.2.183,IPV4-TCP,2024-10-25 23:37:55.278577,2024-10-25 23:37:55.278892,1729892275.278577,1729892275.278892,72.783032,72.783347,0.000316,2,2,111,80,71,40,40,40,55.5,40.0,2810562.904,2025630.922,31,0,31,0,0,0,15.5,0.0,0.0002319812774658203,0.00021004676818847656,51.0,128.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,358.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000127,9.4e-05
192.168.2.183,204.79.197.219,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,204.79.197.219,IPV4-TCP,2024-10-25 23:37:55.359249,2024-10-25 23:37:55.373212,1729892275.359249,1729892275.373212,72.863704,72.877667,0.013964,2,4,80,160,40,40,40,40,40.0,40.0,45832.192,91664.384,0,0,0,0,0,0,0.0,0.0,0.005449771881103516,0.0015033880869547527,128.0,121.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,515.0,8191.0,0.0,0.0,,0.012,,0.008,,0.009392
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:55.361197,2024-10-25 23:37:55.451232,1729892275.361197,1729892275.451232,72.865652,72.955687,0.090036,48,48,4598,3884,226,106,74,74,95.792,80.917,408547.866,345106.549,4406,3692,222,102,70,70,91.792,76.917,0.0019156374829880736,0.0016175533862824135,,,,,,,,,,,,,,,,,,,,,,,,
